delivery_id,driver_id,delivery_distance_meters,delivery_status
69010843,30244,2797,DELIVERED
69010871,26666,1777,DELIVERED
69010878,29676,3546,DELIVERED
69010906,5800,1745,DELIVERED
69010936,18937,938,DELIVERED
69010952,16993,813,DELIVERED
69010964,2061,890,DELIVERED
69010996,9509,5565,DELIVERED
69011067,313,2835,DELIVERED
69011073,345,5562,DELIVERED
69011134,9509,1687,DELIVERED
69011138,24189,1255,DELIVERED
69011235,7638,2979,DELIVERED
69011236,16430,862,DELIVERED
69011328,464,3659,DELIVERED
69011331,0,4512,CANCELLED
69011332,771,2592,DELIVERED
69011408,16350,3326,DELIVERED
69011483,0,4132,CANCELLED
69011522,17749,4397,DELIVERED
69011523,28633,921,DELIVERED
69011587,4979,1322,DELIVERED
69011686,726,1084,DELIVERED
69011697,1015,3204,DELIVERED
69011766,0,1020,CANCELLED
69011767,430,736,DELIVERED
69011770,25801,885,DELIVERED
69011865,345,5083,DELIVERED
69011947,378,1988,DELIVERED
69011958,5171,4778,DELIVERED
69012019,19967,581,DELIVERED
69012021,15061,3135,DELIVERED
69012188,25689,1630,DELIVERED
69012247,24209,2107,DELIVERED
69012249,464,2249,DELIVERED
69012261,6131,3886,DELIVERED
69012293,13401,2560,DELIVERED
69012336,11857,1154,DELIVERED
69012339,1074,2697,DELIVERED
69012340,313,2256,DELIVERED
69012370,5232,1055,DELIVERED
69012371,13117,1102,DELIVERED
69012375,31055,905,DELIVERED
69012453,512,1890,DELIVERED
69012493,15561,1009,DELIVERED
69012550,29267,3747,DELIVERED
69012551,25989,740,DELIVERED
69012603,23842,2043,DELIVERED
69012633,5628,3126,DELIVERED
69012705,4694,3629,DELIVERED
69012711,13322,4633,DELIVERED
69012737,5435,3550,DELIVERED
69012768,4694,1460,DELIVERED
69012770,30442,1306,DELIVERED
69012824,4567,627,DELIVERED
69012833,9222,5233,DELIVERED
69012886,26506,4131,DELIVERED
69012888,512,3834,DELIVERED
69012891,6536,657,DELIVERED
69012948,27810,734,DELIVERED
69013081,6089,2387,DELIVERED
69013184,29324,457,DELIVERED
69013237,6536,690,DELIVERED
69013293,15086,1621,DELIVERED
69013302,3884,4837,DELIVERED
69013307,15165,235,DELIVERED
69013308,8958,4090,DELIVERED
69013324,0,2921,CANCELLED
69013370,29324,2224,DELIVERED
69013400,3884,3625,DELIVERED
69013430,6131,2264,DELIVERED
69013437,0,6866530,DELIVERED
69013441,0,6866530,DELIVERED
69013475,23219,1550,DELIVERED
69013482,26251,3302,DELIVERED
69013506,512,4031,DELIVERED
69013695,24189,971,DELIVERED
69013767,5128,2842,DELIVERED
69013768,29966,1614,DELIVERED
69014100,12893,2210,DELIVERED
69014142,15898,2760,DELIVERED
69014230,28072,72,DELIVERED
69014247,1759,1579,DELIVERED
69014344,0,4011,DELIVERED
69014379,1759,794,DELIVERED
69014440,357,1853,DELIVERED
69014442,0,4025,DELIVERED
69014449,9025,416,DELIVERED
69014459,5539,592,DELIVERED
69014505,6656,2736,DELIVERED
69014507,9025,2063,DELIVERED
69014567,3421,6604,DELIVERED
69014651,313,918,DELIVERED
69014862,20973,1756,DELIVERED
69014923,11522,4413,DELIVERED
69015020,31342,2065,DELIVERED
69015061,3834,1147,DELIVERED
69015066,14509,563,DELIVERED
69015069,28913,2890,DELIVERED
69015111,23842,2485,DELIVERED
69015223,2000,2294,DELIVERED
69015239,16430,1876,DELIVERED
69015453,14757,4157,DELIVERED
69015598,9301,458,DELIVERED
69015623,3906,3004,DELIVERED
69015661,21839,1884,DELIVERED
69015680,22266,1306,DELIVERED
69015722,8769,1618,DELIVERED
69015741,174,360,DELIVERED
69015783,0,1157,DELIVERED
69015785,16917,4946,DELIVERED
69015786,12724,1397,DELIVERED
69015876,28633,1141,DELIVERED
69015910,5528,1162,DELIVERED
69015942,425,388,DELIVERED
69016056,26910,1221,DELIVERED
69016095,31460,1066,DELIVERED
69016133,26467,4345,DELIVERED
69016136,9654,1003,DELIVERED
69016176,2905,3584,DELIVERED
69016178,28633,2670,DELIVERED
69016213,148,1621,DELIVERED
69016254,12893,2703,DELIVERED
69016295,0,2419,DELIVERED
69016369,11611,1184,DELIVERED
69016399,27572,1166,DELIVERED
69016441,26681,2065,DELIVERED
69016466,19696,1501,DELIVERED
69016483,14136,3073,DELIVERED
69016596,15834,147,DELIVERED
69016617,19967,569,DELIVERED
69016737,29425,5815,DELIVERED
69016738,5107,2323,DELIVERED
69016755,11487,612,DELIVERED
69016968,22474,5249,DELIVERED
69016976,11753,3966,DELIVERED
69016998,6624,1764,DELIVERED
69017040,29425,441,DELIVERED
69017110,18178,1263,DELIVERED
69017118,26666,3628,DELIVERED
69017243,27381,762,DELIVERED
69017319,2561,3418,DELIVERED
69017323,29555,1679,DELIVERED
69017392,426,492,DELIVERED
69017447,0,3795,DELIVERED
69017532,922,1546,DELIVERED
69017562,1433,394,DELIVERED
69017564,23219,521,DELIVERED
69017596,5623,2961,DELIVERED
69017602,4937,2726,DELIVERED
69017673,6131,4700,DELIVERED
69017716,6675,427,DELIVERED
69017717,30257,1409,DELIVERED
69017756,27682,3872,DELIVERED
69017791,5403,1632,DELIVERED
69017803,15834,3679,DELIVERED
69017863,10259,427,DELIVERED
69017907,26300,2593,DELIVERED
69017908,9908,2478,DELIVERED
69017990,7480,4345,DELIVERED
69018152,30149,925,DELIVERED
69018181,5623,1311,DELIVERED
69018317,446,4286,DELIVERED
69018466,0,509,DELIVERED
69018524,26511,4389,DELIVERED
69018526,8289,1035,DELIVERED
69018567,26511,4759,DELIVERED
69018627,11615,407,DELIVERED
69018636,11756,2878,DELIVERED
69018659,12079,829,DELIVERED
69018685,8940,956,DELIVERED
69018724,19085,1282,DELIVERED
69018729,2836,1576,DELIVERED
69018769,8102,3149,DELIVERED
69018898,29865,1909,DELIVERED
69019001,20177,2474,DELIVERED
69019009,25849,3471,DELIVERED
69019493,29626,3708,DELIVERED
69019917,15915,493,DELIVERED
69020026,26986,1168,DELIVERED
69020096,26986,1656,DELIVERED
69020229,12613,5584,DELIVERED
69020431,4313,2199,DELIVERED
69020566,12613,3423,DELIVERED
69020707,28913,2186,DELIVERED
69020765,1173,2333,DELIVERED
69020813,2945,2077,DELIVERED
69020856,18359,4989,DELIVERED
69020857,27953,4388,DELIVERED
69020918,8182,1011,DELIVERED
69020924,10066,837,DELIVERED
69020958,596,4105,DELIVERED
69020970,15050,2813,DELIVERED
69020983,24130,928,DELIVERED
69021011,25801,1199,DELIVERED
69021032,29815,746,DELIVERED
69021043,24358,3644,DELIVERED
69021086,378,2466,DELIVERED
69021136,23587,1201,DELIVERED
69021171,25224,5417,DELIVERED
69021275,4536,485,DELIVERED
69021276,6646,2114,DELIVERED
69021422,596,2670,DELIVERED
69021453,31115,456,DELIVERED
69021538,20495,1744,DELIVERED
69021540,26520,1846,DELIVERED
69021567,31115,2386,DELIVERED
69021593,6952,3209,DELIVERED
69021626,10799,1080,DELIVERED
69021629,8698,2015,DELIVERED
69021762,4347,764,DELIVERED
69021797,11063,5330,DELIVERED
69021799,24949,1367,DELIVERED
69021874,2490,1941,DELIVERED
69021928,6952,2603,DELIVERED
69021933,24326,2041,DELIVERED
69022034,888,1667,DELIVERED
69022113,14334,4554,DELIVERED
69022116,5555,2191,DELIVERED
69022157,26507,2967,DELIVERED
69022239,26507,4055,DELIVERED
69022426,18820,4039,DELIVERED
69022465,16350,1823,DELIVERED
69022578,1173,3824,DELIVERED
69022609,6952,1004,DELIVERED
69022780,9827,825,DELIVERED
69022924,30561,3330,DELIVERED
69023052,17457,5558,DELIVERED
69023626,902,1632,DELIVERED
69023627,29624,5039,DELIVERED
69023705,13874,4413,DELIVERED
69023772,20495,4664,DELIVERED
69023848,196,790,DELIVERED
69023987,510,322,DELIVERED
69023989,7397,1010,DELIVERED
69024117,425,203,DELIVERED
69024128,29669,3523,DELIVERED
69024159,7767,3940,DELIVERED
69024228,7896,880,DELIVERED
69024351,140,2407,DELIVERED
69024360,5628,2127,DELIVERED
69024427,22266,625,DELIVERED
69024495,30257,5771,DELIVERED
69024858,26467,6528,DELIVERED
69025123,29638,1279,DELIVERED
69025157,13117,874,DELIVERED
69025159,6089,4704,DELIVERED
69025196,23093,3526,DELIVERED
69025283,9584,487,DELIVERED
69025489,25989,816,DELIVERED
69025491,25989,492,DELIVERED
69025493,9509,5130,DELIVERED
69025566,10019,2389,DELIVERED
69025645,11522,3945,DELIVERED
69025749,5528,4696,DELIVERED
69025755,28041,430,DELIVERED
69025796,760,2797,DELIVERED
69025797,1173,3746,DELIVERED
69026324,6089,615,DELIVERED
69026519,0,5603,CANCELLED
69026637,0,2252,CANCELLED
69026706,30244,3261,DELIVERED
69026937,2355,4753,DELIVERED
69026952,5539,320,DELIVERED
69026982,1433,1359,DELIVERED
69027046,1433,603,DELIVERED
69027160,5171,1565,DELIVERED
69027224,357,4163,DELIVERED
69027226,425,266,DELIVERED
69027257,4790,2036,DELIVERED
69027297,430,291,DELIVERED
69027320,8289,1022,DELIVERED
69027469,16496,2636,DELIVERED
69027543,27381,2401,DELIVERED
69027568,11918,3872,DELIVERED
69027594,23055,1674,DELIVERED
69027629,2061,657,DELIVERED
69027702,29676,1165,DELIVERED
69027706,23558,415,DELIVERED
69027800,14334,4819,DELIVERED
69027882,10560,1518,DELIVERED
69027956,14513,1785,DELIVERED
69027957,14666,2183,DELIVERED
69028032,10514,4007,DELIVERED
69028103,26506,6214,DELIVERED
69028109,11753,2038,DELIVERED
69028154,29906,1904,DELIVERED
69028156,11753,4690,DELIVERED
69028200,15218,1674,DELIVERED
69028261,22036,2928,DELIVERED
69028345,29324,4529,DELIVERED
69028771,0,6901765,DELIVERED
69029103,27682,6385,DELIVERED
69029599,511,645,DELIVERED
69029888,8102,1547,DELIVERED
69029892,11487,1790,DELIVERED
69030282,7638,2914,DELIVERED
69030489,24130,1227,DELIVERED
69030514,24130,1117,DELIVERED
69030634,6312,1054,DELIVERED
69030661,922,986,DELIVERED
69030677,8024,1181,DELIVERED
69031033,5800,301,DELIVERED
69031164,174,937,DELIVERED
69031185,5274,3648,DELIVERED
69031391,6144,5536,DELIVERED
69031416,9391,4388,DELIVERED
69031450,25849,713,DELIVERED
69031466,31342,3296,DELIVERED
69031778,10514,2650,DELIVERED
69032002,31342,4186,DELIVERED
69032005,0,5474,DELIVERED
69032044,30854,2198,DELIVERED
69032147,2490,1548,DELIVERED
69032163,726,186,DELIVERED
69032231,15050,4444,DELIVERED
69032301,378,2607,DELIVERED
69032306,5555,2243,DELIVERED
69032323,14382,1146,DELIVERED
69032341,23695,485,DELIVERED
69032434,0,2434,CANCELLED
69032436,512,4700,DELIVERED
69032483,19793,4073,DELIVERED
69032593,4536,1018,DELIVERED
69032600,11887,1168,DELIVERED
69032718,24887,1542,DELIVERED
69032848,4536,1922,DELIVERED
69033064,24209,3049,DELIVERED
69033100,9509,756,DELIVERED
69033172,5232,603,DELIVERED
69033174,2561,1372,DELIVERED
69033803,9509,754,DELIVERED
69033832,378,1919,DELIVERED
69033929,19793,3830,DELIVERED
69034070,29271,1928,DELIVERED
69034131,4694,2639,DELIVERED
69034364,11756,2890,DELIVERED
69034477,5315,2467,DELIVERED
69034478,8091,5137,DELIVERED
69034697,9908,3158,DELIVERED
69034746,5628,5210,DELIVERED
69034939,19969,252,DELIVERED
69035731,426,493,DELIVERED
69035746,464,2705,DELIVERED
69035779,30561,3855,DELIVERED
69035864,9231,458,DELIVERED
69036015,28913,5538,DELIVERED
69036136,1074,825,DELIVERED
69036218,13111,1534,DELIVERED
69036221,30030,827,DELIVERED
69036240,9301,1621,DELIVERED
69036302,30030,1527,DELIVERED
69036306,9618,2861,DELIVERED
69036466,26986,3640,DELIVERED
69036677,26879,1600,DELIVERED
69036750,26510,4727,DELIVERED
69036793,4313,5750,DELIVERED
69036866,5435,3962,DELIVERED
69036886,140,3628,DELIVERED
69037561,29555,4542,DELIVERED
69038402,11063,5621,DELIVERED
69038422,0,1108,CANCELLED
69038446,15086,2819,DELIVERED
69038575,15086,1958,DELIVERED
69039211,0,6876764,DELIVERED
69039266,0,6876764,DELIVERED
69039655,15561,2406,DELIVERED
69040112,14513,3458,DELIVERED
69040868,426,1443,DELIVERED
69040910,28913,3977,DELIVERED
69041453,26666,1531,DELIVERED
69042495,357,3822,DELIVERED
69043749,19967,1182,DELIVERED
69044021,2490,2774,DELIVERED
69044191,7896,4480,DELIVERED
69044198,10927,1179,DELIVERED
69044489,771,4855,DELIVERED
69047440,7468,2841,DELIVERED
69047475,13074,3331,DELIVERED
69047530,902,2340,DELIVERED
69047965,13074,1683,DELIVERED
69050738,23558,527,DELIVERED
69051728,23558,895,DELIVERED
69052495,938,861,DELIVERED
69053334,13874,875,DELIVERED
69054289,17989,1372,DELIVERED
69054915,1074,926,DELIVERED
69058303,9654,790,DELIVERED
69060676,11522,1639,DELIVERED
69060779,15231,1979,DELIVERED
69063219,5171,3468,DELIVERED
69088902,4790,5198,DELIVERED
69089040,26511,2633,DELIVERED
69089782,8289,707,DELIVERED
69089954,0,13,DELIVERED
69089955,5315,4994,DELIVERED
69090025,12041,1209,DELIVERED
69090187,12041,1199,DELIVERED
69090557,9301,1270,DELIVERED
69090559,25575,3910,DELIVERED
69090571,31342,2990,DELIVERED
69090643,0,5008,CANCELLED
69090656,24209,1766,DELIVERED
69090670,378,1895,DELIVERED
69091920,378,5951,DELIVERED
69092049,902,4315,DELIVERED
69092215,922,1775,DELIVERED
69092339,0,1212,CANCELLED
69092373,6089,2381,DELIVERED
69092516,596,2407,DELIVERED
69092802,7468,2214,DELIVERED
69092849,31342,5793,DELIVERED
69093324,6089,5223,DELIVERED
69093481,7468,3002,DELIVERED
69093548,31342,7059,DELIVERED
69093631,378,586,DELIVERED
69093744,378,1233,DELIVERED
69094076,11522,1885,DELIVERED
69094344,11522,3833,DELIVERED
69094384,31342,2106,DELIVERED
69094544,0,6879705,CANCELLED
69094649,0,1080,CANCELLED
69094659,0,2083,CANCELLED
69094698,10294,1848,DELIVERED
69094818,0,4081,CANCELLED
69094909,7033,3271,DELIVERED
69095041,5868,1110,DELIVERED
69095109,2000,3050,DELIVERED
69095129,4790,2315,DELIVERED
69095247,0,2090,CANCELLED
69095264,28300,2345,DELIVERED
69095285,11063,1986,DELIVERED
69095346,24715,2600,DELIVERED
69095449,15898,8443,DELIVERED
69095589,313,2264,DELIVERED
69095636,22423,555,DELIVERED
69095641,7773,756,DELIVERED
69095658,17703,841,DELIVERED
69095710,596,1487,DELIVERED
69095792,23900,1218,DELIVERED
69095966,20223,641,DELIVERED
69096065,5046,2349,DELIVERED
69096275,8338,3127,DELIVERED
69096300,2703,1790,DELIVERED
69096346,491,4859,DELIVERED
69096365,5784,357,DELIVERED
69096375,28072,897,DELIVERED
69096413,5623,2037,DELIVERED
69096439,17660,799,DELIVERED
69096459,8289,1899,DELIVERED
69096547,27810,341,DELIVERED
69096655,5018,2447,DELIVERED
69096657,771,2477,DELIVERED
69096690,11230,682,DELIVERED
69096760,31434,3568,DELIVERED
69096806,1482,1617,DELIVERED
69096810,9211,1550,DELIVERED
69096995,5521,1813,DELIVERED
69097038,8521,1025,DELIVERED
69097198,12893,2461,DELIVERED
69097205,25951,150,DELIVERED
69097223,24130,1247,DELIVERED
69097312,15231,3951,DELIVERED
69097320,29979,4502,DELIVERED
69097354,10927,2692,DELIVERED
69097355,27122,1387,DELIVERED
69097404,5528,2852,DELIVERED
69097527,5528,3263,DELIVERED
69097614,30158,4376,DELIVERED
69097621,15050,2926,DELIVERED
69097624,11522,1092,DELIVERED
69097636,526,2506,DELIVERED
69098023,5628,144,DELIVERED
69098120,526,4509,DELIVERED
69098222,8521,1382,DELIVERED
69098318,11522,2483,DELIVERED
69098401,15561,9371,DELIVERED
69098403,25983,1802,DELIVERED
69098485,464,2508,DELIVERED
69098637,975,1906,DELIVERED
69098639,22115,535,DELIVERED
69098701,26536,1847,DELIVERED
69098728,5539,1480,DELIVERED
69098828,7397,1014,DELIVERED
69098949,27682,3167,DELIVERED
69098956,7896,2006,DELIVERED
69098990,31132,2114,DELIVERED
69099015,17864,456,DELIVERED
69099102,5300,509,DELIVERED
69099160,17989,2458,DELIVERED
69099188,5628,388,DELIVERED
69099239,9241,960,DELIVERED
69099345,5226,1149,DELIVERED
69099472,28598,3233,DELIVERED
69099485,9600,481,DELIVERED
69099487,27050,5646,DELIVERED
69099528,29256,362,DELIVERED
69099627,11535,2674,DELIVERED
69099738,13453,4956,DELIVERED
69099753,23670,1099,DELIVERED
69099920,12893,728,DELIVERED
69100079,9211,1007,DELIVERED
69100136,6144,512,DELIVERED
69100230,5052,3667,DELIVERED
69100234,8009,554,DELIVERED
69100257,975,1916,DELIVERED
69100289,6144,926,DELIVERED
69100292,9989,703,DELIVERED
69100297,23900,259,DELIVERED
69100637,9182,1168,DELIVERED
69100848,9989,1595,DELIVERED
69101047,18487,1170,DELIVERED
69101199,23860,2510,DELIVERED
69101205,6016,1784,DELIVERED
69101225,18487,953,DELIVERED
69101299,22455,1298,DELIVERED
69101389,26010,410,DELIVERED
69101545,29460,933,DELIVERED
69101700,30817,4957,DELIVERED
69101704,1948,569,DELIVERED
69101730,27122,2482,DELIVERED
69101901,28880,1565,DELIVERED
69101934,27122,1794,DELIVERED
69102098,16292,449,DELIVERED
69102134,627,2176,DELIVERED
69102153,7868,1249,DELIVERED
69102155,26510,2241,DELIVERED
69102275,31046,2613,DELIVERED
69102328,16832,427,DELIVERED
69102333,26520,1323,DELIVERED
69102407,8940,589,DELIVERED
69102434,30244,1574,DELIVERED
69102668,217,3180,DELIVERED
69102669,9182,803,DELIVERED
69102701,16832,427,DELIVERED
69102726,5410,1279,DELIVERED
69102846,10341,2827,DELIVERED
69102980,812,341,DELIVERED
69103032,31046,2058,DELIVERED
69103038,2276,486,DELIVERED
69103061,22499,154,DELIVERED
69103076,29966,2841,DELIVERED
69103165,26131,2598,DELIVERED
69103185,26467,28,DELIVERED
69103193,14702,1597,DELIVERED
69103273,13771,2370,DELIVERED
69103289,22369,3677,DELIVERED
69103293,3834,1256,DELIVERED
69103294,4979,1481,DELIVERED
69103296,760,2233,DELIVERED
69103305,23455,1031,DELIVERED
69103338,187,1527,DELIVERED
69103342,10927,1330,DELIVERED
69103456,8266,3697,DELIVERED
69103468,8289,1381,DELIVERED
69103483,2703,3097,DELIVERED
69103505,9618,3294,DELIVERED
69103564,9509,5525,DELIVERED
69103597,26832,2815,DELIVERED
69103604,31495,3264,DELIVERED
69103811,26832,2461,DELIVERED
69103930,7773,1324,DELIVERED
69103932,5410,1091,DELIVERED
69103949,11466,2334,DELIVERED
69103962,14805,3834,DELIVERED
69103965,24715,3390,DELIVERED
69103989,20008,3091,DELIVERED
69104013,11480,3298,DELIVERED
69104016,23792,887,DELIVERED
69104086,1181,782,DELIVERED
69104088,18754,1303,DELIVERED
69104153,7995,1905,DELIVERED
69104415,3753,2039,DELIVERED
69104721,14136,4506,DELIVERED
69104737,22439,508,DELIVERED
69104791,17749,2647,DELIVERED
69104816,4468,2707,DELIVERED
69104866,23900,760,DELIVERED
69104903,7995,1905,DELIVERED
69104944,7896,2868,DELIVERED
69104950,26278,862,DELIVERED
69105004,19969,1165,DELIVERED
69105093,19969,1901,DELIVERED
69105121,17249,1384,DELIVERED
69105123,9806,3070,DELIVERED
69105391,11545,1735,DELIVERED
69105393,25592,1543,DELIVERED
69105396,19586,1312,DELIVERED
69105437,14666,2383,DELIVERED
69105476,29966,4400,DELIVERED
69105514,24434,3419,DELIVERED
69105648,23219,1182,DELIVERED
69105685,26511,1798,DELIVERED
69106207,26511,1025,DELIVERED
69106215,7090,2760,DELIVERED
69106269,28096,1714,DELIVERED
69106428,16430,841,DELIVERED
69106464,14859,1219,DELIVERED
69106550,28096,438,DELIVERED
69106870,491,2409,DELIVERED
69106888,13356,1076,DELIVERED
69106910,491,413,DELIVERED
69106949,6755,912,DELIVERED
69107077,5521,1657,DELIVERED
69107218,9584,677,DELIVERED
69107223,15661,2545,DELIVERED
69107254,29958,1026,DELIVERED
69107259,29958,1360,DELIVERED
69107356,3405,4106,DELIVERED
69107357,16430,1090,DELIVERED
69107467,16923,603,DELIVERED
69107555,22439,789,DELIVERED
69107557,526,2828,DELIVERED
69107560,526,2032,DELIVERED
69107600,14314,401,DELIVERED
69107603,7930,1526,DELIVERED
69107733,639,917,DELIVERED
69107782,7930,2326,DELIVERED
69107787,8024,900,DELIVERED
69107860,639,1984,DELIVERED
69107947,7385,2745,DELIVERED
69108001,20973,928,DELIVERED
69108010,9547,664,DELIVERED
69108012,313,2974,DELIVERED
69108022,26510,2940,DELIVERED
69108027,23695,503,DELIVERED
69108124,24478,1637,DELIVERED
69108164,9547,411,DELIVERED
69108185,3287,177,DELIVERED
69108192,9654,1221,DELIVERED
69108219,27682,3384,DELIVERED
69108238,28173,5439,DELIVERED
69108352,8182,1567,DELIVERED
69108439,9517,1619,DELIVERED
69108616,8713,2262,DELIVERED
69108653,24933,1426,DELIVERED
69108859,9517,755,DELIVERED
69108882,5868,693,DELIVERED
69108884,2674,1843,DELIVERED
69108932,12893,5126,DELIVERED
69108943,18754,1443,DELIVERED
69108948,2674,1406,DELIVERED
69108951,22499,1553,DELIVERED
69109299,24130,1131,DELIVERED
69109384,7111,965,DELIVERED
69109385,17486,2383,DELIVERED
69109494,26510,867,DELIVERED
69109498,888,2620,DELIVERED
69109535,14059,676,DELIVERED
69109542,1374,4066,DELIVERED
69109555,12079,975,DELIVERED
69109639,5527,6234,DELIVERED
69109649,9600,824,DELIVERED
69109768,1943,1216,DELIVERED
69109888,7111,1090,DELIVERED
69110074,6979,2311,DELIVERED
69110075,5308,1831,DELIVERED
